net name,weighted error
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_3000epochs_Yang-Lab-Dell4_2021-03-25 04-23-45.623343,3.9093712692689193
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_3000epochs_Yang-Lab-Dell2_2021-03-24 20-06-22.647374,4.369468240724804
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_3000epochs_Yang-Lab-Dell4_2021-03-24 20-09-15.484048,4.644421878087205
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell5_2021-03-26 05-48-06.101038,5.547441392089334
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-25 19-41-18.738740,5.955644380922815
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-03-26 00-33-10.069637,4.360724890347925
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-26 04-13-19.033693,3.7295522034142494
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-26 00-11-37.553068,4.393986442246655
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-26 07-45-31.225091,4.858077955263263
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-25 20-50-03.704835,4.39723689700697
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-26 05-26-33.314685,2.936759015977084
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-25 22-07-39.359218,3.9079021173035384
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-26 08-13-29.159701,5.969513444244911
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell5_2021-03-25 23-53-50.545425,3.113200681051671
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-03-26 07-44-03.687996,5.4637600747197395
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-25 23-20-41.732766,4.220377998829913
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-26 03-33-03.221760,5.071123396976854
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-26 00-48-10.172909,3.5696466295685547
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-25 20-54-25.962493,3.7739628623144252
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell3_2021-03-26 06-55-12.281860,3.541574423789496
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-25 18-28-14.066972,4.48289332843468
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-26 01-46-56.072662,3.6333671679751283
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-25 20-59-41.673416,5.231549132892784
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-26 00-35-00.874862,4.315663904643267
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-26 04-30-59.254012,3.626219563633409
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-25 21-03-03.903140,3.5574718548751547
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-26 04-10-17.364260,4.2023915563292045
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-26 00-33-48.476396,4.833012734266716
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-26 03-00-01.244407,6.072542033847505
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-29 15-25-22.337074,3.2005671870458787
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-29 22-02-46.244433,5.457593279447958
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-30 09-06-39.791705,4.344817012615614
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell8_2021-03-29 20-15-45.780985,4.390155807975878
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-29 14-20-15.026308,6.550381171023077
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell2_2021-03-30 08-18-06.431356,2.7967920117173883
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_NZXT-U_2021-03-30 01-44-02.651037,4.279675366439426
egg-fullsize-pt-presample-compare-2021-03-23_FCRN_A_150epochs_Yang-Lab-Dell4_2021-03-30 04-34-10.832521,5.102213417162491
